board_id,sprint_duration_days,number_of_issues,completed_issues_prev_sprint,velocity_prev_sprint,team_size,avg_story_points_per_member,velocity,sprint_duration_days,finished_on_time
168,10,6,11,16,4,7.792569336497231,30,10,1
168,10,10,6,30,4,7.906619822109364,29,10,1
168,10,7,10,29,4,7.491068180138872,32,10,1
168,10,9,7,32,4,8.538675269311138,34,10,1
168,10,11,9,34,4,9.202196671500499,39,10,1
168,10,13,11,39,4,10.0,48,10,1
168,10,19,13,48,4,10.0,52,10,1
169,10,6,11,16,6,6.3451128507508425,35,10,0
169,10,8,5,35,6,8.392148552113774,50,10,1
169,10,14,8,50,6,8.625395665571581,57,10,1
169,10,16,14,57,6,9.839465074923517,60,10,1
169,10,19,16,60,6,10.0,60,10,1
169,10,21,19,60,6,9.808779623620062,59,10,1
169,10,22,21,59,6,8.851062760928702,60,10,1
170,14,5,11,16,5,6.454345401639681,31,14,1
170,14,12,5,31,5,8.94809388466568,43,14,1
170,14,10,12,43,5,9.801507420323926,49,14,1
170,14,16,10,49,5,10.0,53,14,1
170,14,15,16,53,5,10.0,55,14,1
170,14,14,15,55,5,9.724163440023213,53,14,1
170,14,16,14,53,5,10.0,52,14,1
171,14,5,11,16,5,5.624933078666728,30,14,1
171,14,9,5,30,5,8.055266621870487,41,14,0
171,14,15,7,41,5,8.673665217188866,38,14,1
171,14,9,15,38,5,10.0,52,14,1
171,14,20,9,52,5,10.0,55,14,1
171,14,14,20,55,5,10.0,52,14,1
171,14,13,14,52,5,10.0,58,14,1
172,14,5,11,16,7,6.993424810371163,50,14,1
172,14,12,5,50,7,8.36561705095763,60,14,1
172,14,17,12,60,7,8.171114520060884,57,14,1
172,14,13,17,57,7,7.37519045744043,60,14,1
172,14,16,13,60,7,8.557504562769319,60,14,1
172,14,20,16,60,7,8.670160737743323,60,14,1
172,14,15,20,60,7,8.86588948806343,60,14,1
173,10,5,11,16,4,7.469460332494494,31,10,0
173,10,10,4,31,4,8.945675400912892,33,10,1
173,10,9,10,33,4,10.0,43,10,1
173,10,10,9,43,4,10.0,49,10,1
173,10,15,10,49,4,9.556727000211849,40,10,1
173,10,13,15,40,4,10.0,49,10,1
173,10,11,13,49,4,10.0,48,10,1
174,10,5,11,16,5,5.776387005738133,28,10,1
174,10,10,5,28,5,6.706100225087122,36,10,1
174,10,8,10,36,5,8.094391152716677,43,10,1
174,10,17,8,43,5,8.018024924842017,43,10,1
174,10,10,17,43,5,8.37900685119861,43,10,1
174,10,17,10,43,5,9.326751028920826,51,10,1
174,10,14,17,51,5,9.956899877961924,47,10,1
175,10,5,11,16,4,6.533388529253734,27,10,1
175,10,9,5,27,4,7.83617121355378,34,10,1
175,10,11,9,34,4,9.224136822895964,36,10,1
175,10,13,11,36,4,10.0,43,10,1
175,10,11,13,43,4,10.0,46,10,1
175,10,17,11,46,4,10.0,46,10,1
175,10,13,17,46,4,10.0,40,10,1
176,10,5,11,16,6,6.290254501370917,39,10,1
176,10,9,5,39,6,8.464339144775222,52,10,1
176,10,14,9,52,6,8.717144488618231,56,10,1
176,10,17,14,56,6,9.24249319691852,52,10,1
176,10,14,17,52,6,8.309830066768267,53,10,1
176,10,16,14,53,6,10.0,60,10,1
176,10,20,16,60,6,9.431725603548502,60,10,1
177,14,5,11,16,4,6.63307382623525,29,14,1
177,14,9,5,29,4,6.941400834407367,26,14,1
177,14,7,9,26,4,8.84810400087367,32,14,1
177,14,13,7,32,4,10.0,44,14,1
177,14,10,13,44,4,7.015402393721542,28,14,0
177,14,6,8,28,4,10.0,40,14,1
177,14,10,6,40,4,6.873517327578763,28,14,1
178,10,5,11,16,5,6.073721032191049,31,10,1
178,10,8,5,31,5,7.110132483481696,33,10,1
178,10,8,8,33,5,8.816272677103957,42,10,1
178,10,15,8,42,5,10.0,55,10,1
178,10,15,15,55,5,9.667721864754096,48,10,1
178,10,11,15,48,5,10.0,52,10,1
178,10,15,11,52,5,9.679872240803519,47,10,1
179,10,6,11,16,7,5.795664247376579,41,10,1
179,10,14,6,41,7,8.136981245299083,53,10,1
179,10,16,14,53,7,9.215616071225263,60,10,1
179,10,17,16,60,7,7.214262799492784,53,10,1
179,10,20,17,53,7,8.733155739142294,60,10,1
179,10,14,20,60,7,8.814715558701534,60,10,1
179,10,21,14,60,7,8.614793237623847,60,10,1
180,14,5,11,16,7,4.881469635324431,43,14,1
180,14,11,5,43,7,6.297806614084483,48,14,0
180,14,12,9,48,7,7.031025928184871,48,14,1
180,14,19,12,48,7,7.984048625632575,60,14,1
180,14,15,19,60,7,8.368610482894145,60,14,1
180,14,21,15,60,7,8.683071580545086,60,14,1
180,14,19,21,60,7,7.832757324779461,60,14,1
181,10,6,11,16,7,6.520134683861201,37,10,0
181,10,9,5,37,7,6.103093203724297,44,10,1
181,10,13,9,44,7,6.281818311593554,48,10,0
181,10,18,10,48,7,8.601986539461011,60,10,1
181,10,17,18,60,7,8.544093748027562,60,10,1
181,10,14,17,60,7,8.459527040960939,60,10,1
181,10,20,14,60,7,7.90005337438602,60,10,1
182,10,5,11,16,6,6.402508140168228,40,10,1
182,10,12,5,40,6,8.625294080912754,49,10,1
182,10,15,12,49,6,8.958923699398166,55,10,1
182,10,15,15,55,6,9.753397386280675,60,10,1
182,10,14,15,60,6,9.587180145749135,52,10,1
182,10,14,14,52,6,8.586004106344808,53,10,1
182,10,17,14,53,6,7.613653272093677,52,10,1
183,10,5,11,16,7,6.904185374093083,48,10,1
183,10,13,5,48,7,8.408548214698582,60,10,1
183,10,17,13,60,7,8.314982180990254,60,10,1
183,10,19,17,60,7,8.585891232381664,60,10,1
183,10,15,19,60,7,7.937582438060539,60,10,1
183,10,18,15,60,7,7.812223286346212,54,10,1
183,10,15,18,54,7,8.12605562078799,60,10,0
184,10,5,11,16,7,6.187754953444375,47,10,1
184,10,15,5,47,7,8.50311859889152,60,10,1
184,10,17,15,60,7,8.692629082144942,60,10,1
184,10,20,17,60,7,8.21346977253774,57,10,1
184,10,15,20,57,7,7.684028513753171,54,10,1
184,10,14,15,54,7,7.50304978152845,60,10,1
184,10,20,14,60,7,7.705950091697373,54,10,1
185,10,5,11,16,7,5.9056577303214866,39,10,0
185,10,12,4,39,7,8.516672558726714,56,10,1
185,10,19,12,56,7,8.2581023352723,60,10,1
185,10,14,19,60,7,9.388576380189585,60,10,1
185,10,19,14,60,7,8.372473716258213,58,10,1
185,10,20,19,58,7,8.186377820692421,60,10,1
185,10,15,20,60,7,8.952727671505318,60,10,1
186,10,5,11,16,5,9.314347302687395,42,10,1
186,10,13,5,42,5,9.319153654923836,46,10,1
186,10,16,13,46,5,9.308331251746905,45,10,1
186,10,10,16,45,5,8.511685451954964,46,10,1
186,10,18,10,46,5,9.594762550842274,48,10,1
186,10,11,18,48,5,10.0,57,10,1
186,10,13,11,57,5,10.0,48,10,1
187,10,5,11,16,4,7.517351478981397,31,10,1
187,10,12,5,31,4,9.773677443144743,39,10,1
187,10,12,12,39,4,10.0,44,10,1
187,10,14,12,44,4,9.157017694292104,37,10,1
187,10,9,14,37,4,10.0,45,10,1
187,10,13,9,45,4,10.0,46,10,1
187,10,18,13,46,4,10.0,51,10,1
188,14,6,11,16,7,5.766767259973167,42,14,1
188,14,13,6,42,7,8.704107814154076,54,14,1
188,14,16,13,54,7,8.827316174223615,60,14,1
188,14,17,16,60,7,9.20559486531378,60,14,1
188,14,20,17,60,7,8.849961858122693,60,14,1
188,14,14,20,60,7,8.312417189089574,59,14,1
188,14,15,14,59,7,7.976383997499941,60,14,1
189,14,5,11,16,4,8.201898985864872,34,14,1
189,14,13,5,34,4,8.67578934174612,35,14,1
189,14,10,13,35,4,8.462383242038982,34,14,1
189,14,8,10,34,4,8.560899634220773,38,14,1
189,14,10,8,38,4,10.0,41,14,1
189,14,9,10,41,4,10.0,44,14,1
189,14,18,9,44,4,10.0,44,14,1
190,10,5,11,16,6,6.451955915796828,40,10,0
190,10,13,4,40,6,8.36641811867269,53,10,1
190,10,12,13,53,6,10.0,60,10,0
190,10,16,10,60,6,8.680570188950693,49,10,1
190,10,11,16,49,6,7.985377647239211,53,10,1
190,10,17,11,53,6,9.662527742223979,60,10,1
190,10,17,17,60,6,10.0,60,10,1
191,14,6,11,16,5,7.586141947859118,37,14,0
191,14,9,5,37,5,7.580376638197756,37,14,1
191,14,9,9,37,5,10.0,52,14,1
191,14,14,9,52,5,9.86552221380931,48,14,1
191,14,14,14,48,5,10.0,60,14,1
191,14,17,14,60,5,10.0,58,14,1
191,14,14,17,58,5,9.429113208367035,54,14,1
192,10,5,11,16,6,6.108578876287802,37,10,1
192,10,12,5,37,6,9.328987437596068,54,10,1
192,10,20,12,54,6,10.0,58,10,1
192,10,18,20,58,6,10.0,60,10,1
192,10,16,18,60,6,8.918395177617422,54,10,1
192,10,16,16,54,6,8.099934101010456,57,10,1
192,10,16,16,57,6,8.753703648834888,60,10,1
193,14,5,11,16,6,5.688784226971441,34,14,0
193,14,11,4,34,6,9.002685168419164,51,14,1
193,14,16,11,51,6,8.428169546468663,54,14,1
193,14,17,16,54,6,9.76514243897113,57,14,1
193,14,18,17,57,6,8.691008168719666,57,14,1
193,14,19,18,57,6,7.772365790250393,47,14,1
193,14,17,19,47,6,8.148899582143391,51,14,1
194,10,6,11,16,4,6.132055195930601,26,10,1
194,10,7,6,26,4,7.046632004323496,29,10,1
194,10,7,7,29,4,8.966632181965622,38,10,1
194,10,9,7,38,4,10.0,41,10,1
194,10,13,9,41,4,8.241808298826646,35,10,1
194,10,12,13,35,4,9.04372074993444,38,10,1
194,10,10,12,38,4,9.408704575215697,37,10,1
195,14,5,11,16,6,5.798866779580785,34,14,0
195,14,8,4,34,6,8.768954375536115,52,14,1
195,14,12,8,52,6,8.273989771405093,56,14,1
195,14,20,12,56,6,8.420251698805448,51,14,1
195,14,16,20,51,6,9.551258587382975,58,14,1
195,14,22,16,58,6,9.499877916833722,60,14,1
195,14,16,22,60,6,9.053044025586054,57,14,1
196,10,5,11,16,4,5.890449855364739,20,10,1
196,10,6,5,20,4,8.126092487326082,33,10,1
196,10,8,6,33,4,8.859678300028115,32,10,1
196,10,8,8,32,4,7.071564221525569,30,10,1
196,10,10,8,30,4,6.8113765809227615,28,10,1
196,10,8,10,28,4,7.148594736036767,33,10,1
196,10,10,8,33,4,8.320974144552899,34,10,1
197,10,5,11,16,6,7.480539495668567,44,10,1
197,10,11,5,44,6,8.373306810811856,47,10,1
197,10,16,11,47,6,8.606965404881302,52,10,1
197,10,16,16,52,6,7.754572580646156,49,10,1
197,10,12,16,49,6,10.0,60,10,1
197,10,22,12,60,6,9.069851084604883,60,10,1
197,10,16,22,60,6,9.75063913105855,58,10,1
198,14,6,11,16,5,5.110758222687788,26,14,0
198,14,7,5,26,5,8.125378738662496,38,14,0
198,14,12,6,38,5,9.018486695050257,46,14,1
198,14,14,12,46,5,9.912327146096265,51,14,1
198,14,11,14,51,5,9.007260895250672,43,14,1
198,14,13,11,43,5,9.413633217984364,44,14,1
198,14,10,13,44,5,9.425982422344621,49,14,1
199,10,6,11,16,6,6.787705341581497,42,10,1
199,10,11,6,42,6,8.63332084653192,49,10,1
199,10,17,11,49,6,8.93547220021769,55,10,1
199,10,21,17,55,6,9.402513296337705,58,10,1
199,10,15,21,58,6,9.982352517628073,59,10,1
199,10,20,15,59,6,9.720882151163504,58,10,0
199,10,21,16,58,6,9.445620778768394,60,10,1
200,10,5,11,16,4,7.198986060664289,28,10,1
200,10,10,5,28,4,4.111886303932609,18,10,1
200,10,5,10,18,4,7.284625948743245,27,10,1
200,10,8,5,27,4,8.04849791489011,35,10,1
200,10,9,8,35,4,9.463030317280353,38,10,1
200,10,15,9,38,4,9.559254579822028,39,10,1
200,10,9,15,39,4,10.0,43,10,1
201,14,5,11,16,5,5.455835585736348,29,14,1
201,14,10,5,29,5,8.467619894736936,39,14,1
201,14,15,10,39,5,9.519559357948268,45,14,1
201,14,16,15,45,5,10.0,54,14,1
201,14,18,16,54,5,9.76232596563066,46,14,1
201,14,11,18,46,5,8.761732396632512,45,14,1
201,14,11,11,45,5,10.0,46,14,1
202,10,5,11,16,5,7.037355991115458,34,10,1
202,10,8,5,34,5,8.093145448671198,41,10,0
202,10,14,6,41,5,9.415422976342379,50,10,1
202,10,16,14,50,5,10.0,59,10,1
202,10,16,16,59,5,10.0,56,10,1
202,10,16,16,56,5,7.834331938983732,39,10,1
202,10,10,16,39,5,7.967906296682834,45,10,1
203,10,5,11,16,7,7.269548827748173,46,10,1
203,10,15,5,46,7,8.761180853861601,59,10,1
203,10,15,15,59,7,8.354763938935566,60,10,1
203,10,16,15,60,7,7.873464117503358,60,10,1
203,10,22,16,60,7,8.890412700707232,60,10,1
203,10,16,22,60,7,8.906907193845669,60,10,1
203,10,21,16,60,7,8.69254872617197,59,10,1
204,14,5,11,16,5,6.80431016996776,32,14,1
204,14,9,5,32,5,7.350445907221107,38,14,1
204,14,9,9,38,5,8.33835145465302,39,14,1
204,14,10,9,39,5,7.652060287278746,40,14,0
204,14,13,8,40,5,8.144023777665604,45,14,1
204,14,13,13,45,5,8.741412413392045,45,14,1
204,14,15,13,45,5,10.0,51,14,1
205,14,5,11,16,7,7.184226762289334,51,14,1
205,14,13,5,51,7,8.895652953175539,59,14,1
205,14,21,13,59,7,8.283941452492675,60,14,1
205,14,15,21,60,7,8.997326089943025,60,14,1
205,14,23,15,60,7,8.882538635393434,60,14,1
205,14,14,23,60,7,8.44728843720823,59,14,1
205,14,17,14,59,7,8.57526610465519,60,14,1
206,10,5,11,16,5,4.631631152243064,27,10,1
206,10,8,5,27,5,6.502483927438745,29,10,0
206,10,7,6,29,5,8.430746708790242,41,10,1
206,10,9,7,41,5,7.603400886760377,37,10,1
206,10,14,9,37,5,8.693419068226683,44,10,1
206,10,12,14,44,5,8.73102205905946,43,10,1
206,10,13,12,43,5,9.569726041932524,47,10,1
207,14,5,11,16,7,6.1365942719077395,48,14,1
207,14,18,5,48,7,9.466579458133845,60,14,1
207,14,24,18,60,7,8.281402287621123,58,14,1
207,14,23,24,58,7,8.52082542304252,60,14,1
207,14,14,23,60,7,8.333225825894937,60,14,1
207,14,17,14,60,7,8.726591067715432,60,14,1
207,14,23,17,60,7,8.456757477937952,57,14,1
208,14,5,11,16,6,6.361482887377151,36,14,0
208,14,8,4,36,6,9.32841616722986,55,14,1
208,14,13,8,55,6,10.0,60,14,1
208,14,14,13,60,6,9.320032575841301,56,14,1
208,14,18,14,56,6,8.878763971251756,54,14,1
208,14,13,18,54,6,8.371870269472316,52,14,1
208,14,18,13,52,6,8.957121319358636,53,14,1
209,10,5,11,16,5,7.136869177611067,35,10,1
209,10,8,5,35,5,8.568709820487028,45,10,1
209,10,16,8,45,5,9.655333819576576,51,10,1
209,10,13,16,51,5,10.0,51,10,1
209,10,16,13,51,5,7.275242967027633,40,10,1
209,10,12,16,40,5,9.27675926283486,45,10,1
209,10,13,12,45,5,9.527138150057523,50,10,1
210,10,5,11,16,7,5.775833380576531,43,10,1
210,10,17,5,43,7,6.9639878927377685,58,10,1
210,10,16,17,58,7,8.076800273043423,60,10,1
210,10,22,16,60,7,8.024127875406629,60,10,1
210,10,21,22,60,7,8.848398580612795,60,10,1
210,10,16,21,60,7,8.822483002640912,60,10,1
210,10,15,16,60,7,8.454720711289688,60,10,1
211,10,5,11,16,7,6.438900100654711,48,10,1
211,10,19,5,48,7,8.02220917367095,60,10,0
211,10,14,15,60,7,8.958401848080523,59,10,1
211,10,21,14,59,7,8.785100130131227,60,10,1
211,10,15,21,60,7,8.10990485377014,60,10,1
211,10,15,15,60,7,8.896747165527017,60,10,0
211,10,16,12,60,7,8.806228838368641,60,10,1
212,14,5,11,16,5,6.933500859523278,34,14,1
212,14,8,5,34,5,9.101970121862527,48,14,1
212,14,13,8,48,5,10.0,55,14,1
212,14,13,13,55,5,10.0,50,14,1
212,14,17,13,50,5,9.156546375516028,46,14,0
212,14,17,14,46,5,10.0,50,14,1
212,14,19,17,50,5,10.0,48,14,1
213,10,6,11,16,5,6.3613854020385965,35,10,0
213,10,9,5,35,5,8.19371725754736,40,10,1
213,10,11,9,40,5,8.703661168836572,48,10,1
213,10,11,11,48,5,9.084626040265487,43,10,1
213,10,13,11,43,5,9.095797897592151,43,10,1
213,10,12,13,43,5,9.932387680350603,47,10,1
213,10,11,12,47,5,8.341345592000865,43,10,1
214,10,5,11,16,7,6.546407651441751,49,10,1
214,10,15,5,49,7,8.244657157394304,54,10,1
214,10,12,15,54,7,7.88456886459752,60,10,1
214,10,20,12,60,7,8.82733469878559,60,10,1
214,10,13,20,60,7,7.957337929982096,60,10,1
214,10,20,13,60,7,8.30535114628132,58,10,1
214,10,20,20,58,7,8.959943644697171,60,10,1
215,10,5,11,16,6,6.919168949896722,40,10,1
215,10,13,5,40,6,8.195767862477487,49,10,1
215,10,16,13,49,6,10.0,60,10,1
215,10,15,16,60,6,9.433391650007328,56,10,1
215,10,16,15,56,6,8.925842221909521,57,10,0
215,10,16,13,57,6,10.0,60,10,1
215,10,17,16,60,6,10.0,60,10,1
216,14,5,11,16,7,5.389260633714709,43,14,1
216,14,12,5,43,7,8.708142448092515,59,14,1
216,14,13,12,59,7,8.140686814647518,55,14,1
216,14,15,13,55,7,9.017296367587333,60,14,1
216,14,14,15,60,7,8.241823118065092,53,14,1
216,14,15,14,53,7,8.826947813513724,60,14,1
216,14,17,15,60,7,8.166176437871846,60,14,1
217,14,5,11,16,5,6.351321222755696,29,14,0
217,14,8,4,29,5,7.469645336159027,38,14,1
217,14,14,8,38,5,7.678690821214619,41,14,1
217,14,10,14,41,5,9.04232202008813,48,14,1
217,14,13,10,48,5,10.0,53,14,1
217,14,13,13,53,5,10.0,52,14,1
217,14,13,13,52,5,10.0,51,14,1
218,14,5,11,16,6,7.404631209832482,43,14,1
218,14,13,5,43,6,7.523257520433817,50,14,1
218,14,12,13,50,6,9.36063492142449,56,14,1
218,14,18,12,56,6,10.0,58,14,1
218,14,16,18,58,6,10.0,60,14,1
218,14,17,16,60,6,9.385856317268825,56,14,1
218,14,20,17,56,6,9.07261281554568,57,14,1
219,14,6,11,16,5,7.023602451764997,35,14,1
219,14,14,6,35,5,10.0,50,14,1
219,14,17,14,50,5,10.0,52,14,1
219,14,17,17,52,5,10.0,60,14,1
219,14,14,17,60,5,9.149558186999455,50,14,1
219,14,14,14,50,5,8.375357019453805,43,14,1
219,14,16,14,43,5,10.0,48,14,1
220,10,6,11,16,6,8.320713781305177,48,10,1
220,10,11,6,48,6,9.091820312005925,56,10,1
220,10,17,11,56,6,9.725697091785525,60,10,1
220,10,22,17,60,6,10.0,60,10,1
220,10,15,22,60,6,9.55636229959387,60,10,1
220,10,19,15,60,6,10.0,60,10,1
220,10,23,19,60,6,10.0,60,10,1
221,10,6,11,16,6,5.790888320456627,32,10,1
221,10,8,6,32,6,6.208825391246534,42,10,1
221,10,15,8,42,6,8.313276643868035,46,10,1
221,10,13,15,46,6,6.910651915385872,42,10,1
221,10,13,13,42,6,10.0,60,10,1
221,10,14,13,60,6,8.24141940235698,53,10,1
221,10,17,14,53,6,9.60287606461807,57,10,1
222,14,5,11,16,6,4.310694202835245,26,14,1
222,14,7,5,26,6,7.495471233729448,41,14,1
222,14,13,7,41,6,7.6202909438150135,46,14,1
222,14,10,13,46,6,8.18308481417212,53,14,0
222,14,13,8,53,6,9.92063753583732,60,14,1
222,14,24,13,60,6,9.1276499845527,57,14,1
222,14,14,24,57,6,8.111343986275337,55,14,1
223,10,5,11,16,6,5.383932840880467,33,10,1
223,10,8,5,33,6,6.311749347046706,40,10,0
223,10,11,6,40,6,9.507064682648213,55,10,1
223,10,13,11,55,6,7.977018939117069,50,10,1
223,10,16,13,50,6,9.285587795997635,55,10,1
223,10,17,16,55,6,9.001674332166221,52,10,0
223,10,12,14,52,6,7.581078708730223,51,10,1
224,14,6,11,16,4,6.885432428824426,29,14,0
224,14,7,5,29,4,6.98058302056093,29,14,1
224,14,8,7,29,4,7.32244962039168,30,14,1
224,14,10,8,30,4,9.02796243476742,34,14,1
224,14,8,10,34,4,8.522315434521229,36,14,1
224,14,9,8,36,4,10.0,42,14,1
224,14,13,9,42,4,10.0,45,14,1
225,14,6,11,16,4,6.496619115604174,24,14,0
225,14,6,5,24,4,6.914706538699662,29,14,1
225,14,7,6,29,4,9.485761071963543,40,14,1
225,14,9,7,40,4,10.0,41,14,1
225,14,12,9,41,4,10.0,46,14,1
225,14,11,12,46,4,10.0,46,14,1
225,14,14,11,46,4,10.0,41,14,1
226,14,6,11,16,7,5.739389608064834,42,14,1
226,14,13,6,42,7,6.737703036054966,55,14,1
226,14,16,13,55,7,7.803013185133883,60,14,0
226,14,20,13,60,7,8.816915776297733,60,14,1
226,14,15,20,60,7,8.380190522115058,60,14,1
226,14,22,15,60,7,8.417090805015274,60,14,1
226,14,16,22,60,7,8.436892336027086,56,14,1
227,10,5,11,16,4,4.184679439722091,15,10,1
227,10,5,5,15,4,8.798582773282876,33,10,1
227,10,8,5,33,4,9.618580131448768,39,10,1
227,10,9,8,39,4,8.087670616875322,34,10,1
227,10,8,9,34,4,8.358603586515835,32,10,1
227,10,8,8,32,4,6.064702521535829,23,10,1
227,10,7,8,23,4,10.0,38,10,1
228,14,5,11,16,6,5.5782739251109685,37,14,1
228,14,13,5,37,6,8.373272105074955,48,14,1
228,14,18,13,48,6,7.947159534811562,46,14,1
228,14,14,18,46,6,8.423750040037548,49,14,1
228,14,13,14,49,6,8.558200399939295,55,14,1
228,14,16,13,55,6,9.766703893780733,54,14,1
228,14,20,16,54,6,9.521978366407962,59,14,1
229,10,6,11,16,4,7.172660083833527,29,10,1
229,10,7,6,29,4,9.80389487408791,42,10,1
229,10,17,7,42,4,8.778185474312828,37,10,1
229,10,11,17,37,4,9.328358698094375,39,10,1
229,10,11,11,39,4,10.0,49,10,1
229,10,16,11,49,4,10.0,42,10,1
229,10,16,16,42,4,10.0,41,10,1
230,14,5,11,16,6,8.213150651075793,44,14,0
230,14,10,4,44,6,8.262246350403675,50,14,1
230,14,14,10,50,6,8.85415654161647,52,14,1
230,14,13,14,52,6,8.70170767373342,56,14,1
230,14,17,13,56,6,9.631445709936557,56,14,1
230,14,13,17,56,6,10.0,60,14,1
230,14,19,13,60,6,10.0,60,14,1
231,10,5,11,16,4,7.260005074670515,26,10,1
231,10,6,5,26,4,8.727607814659084,34,10,1
231,10,10,6,34,4,9.573809956117548,38,10,1
231,10,12,10,38,4,10.0,40,10,1
231,10,15,12,40,4,9.530598766757038,39,10,1
231,10,9,15,39,4,10.0,39,10,1
231,10,10,9,39,4,10.0,46,10,1
232,10,5,11,16,5,6.269359969694935,34,10,1
232,10,9,5,34,5,9.401681411430381,43,10,1
232,10,14,9,43,5,10.0,53,10,1
232,10,13,14,53,5,8.708697833800525,45,10,1
232,10,15,13,45,5,9.213110460266993,49,10,1
232,10,16,15,49,5,9.538108992049073,48,10,1
232,10,11,16,48,5,8.297194796590482,45,10,1
233,14,6,11,16,7,7.545257139588392,51,14,1
233,14,18,6,51,7,7.146645888520011,50,14,0
233,14,16,14,50,7,8.17558606303011,50,14,1
233,14,13,16,50,7,8.443823916726998,60,14,1
233,14,17,13,60,7,8.521884408625237,60,14,1
233,14,19,17,60,7,9.06497203264279,60,14,1
233,14,21,19,60,7,8.741033872382296,60,14,1
234,14,5,11,16,5,6.712832635071853,29,14,1
234,14,7,5,29,5,10.0,48,14,1
234,14,11,7,48,5,9.26007761127106,48,14,1
234,14,13,11,48,5,10.0,53,14,1
234,14,15,13,53,5,10.0,48,14,1
234,14,14,15,48,5,10.0,51,14,1
234,14,12,14,51,5,10.0,48,14,1
235,14,6,11,16,6,3.998936510033497,27,14,0
235,14,6,5,27,6,9.163356352699811,52,14,1
235,14,13,6,52,6,10.0,59,14,1
235,14,19,13,59,6,6.574248550578918,45,14,1
235,14,10,19,45,6,7.580009246618449,47,14,1
235,14,18,10,47,6,8.740013887492653,53,14,1
235,14,15,18,53,6,9.185029728751129,54,14,1
236,14,5,11,16,4,4.141002360295046,16,14,1
236,14,5,5,16,4,5.585263699197476,22,14,0
236,14,5,4,22,4,7.991199352902517,34,14,1
236,14,11,5,34,4,8.35547230031686,33,14,1
236,14,11,11,33,4,9.118551877694598,38,14,1
236,14,12,11,38,4,10.0,44,14,1
236,14,14,12,44,4,8.707121434827291,38,14,1
237,10,6,11,16,5,5.445982899533298,30,10,1
237,10,7,6,30,5,7.19025962403017,39,10,1
237,10,9,7,39,5,7.223219358299737,39,10,0
237,10,9,7,39,5,9.514709433807887,46,10,1
237,10,10,9,46,5,9.817385118559056,48,10,1
237,10,12,10,48,5,7.822697787379447,39,10,1
237,10,14,12,39,5,8.254914463133506,41,10,1
238,10,5,11,16,6,5.645214506322009,37,10,1
238,10,10,5,37,6,7.751565524373026,48,10,1
238,10,17,10,48,6,8.214044419455192,48,10,1
238,10,16,17,48,6,9.880683191664595,59,10,1
238,10,14,16,59,6,8.174246221759962,53,10,1
238,10,19,14,53,6,8.694142029152617,60,10,1
238,10,15,19,60,6,10.0,60,10,0
239,10,5,11,16,7,5.28907075408323,36,10,0
239,10,9,4,36,7,8.717306048941827,54,10,1
239,10,14,9,54,7,8.43534551899386,58,10,1
239,10,23,14,58,7,7.499491510031366,60,10,1
239,10,14,23,60,7,8.374363210903304,60,10,1
239,10,20,14,60,7,9.061311352518944,60,10,1
239,10,16,20,60,7,8.346489810544261,60,10,1
240,14,5,11,16,5,5.065100838237997,25,14,1
240,14,8,5,25,5,7.834727088525547,38,14,0
240,14,8,6,38,5,10.0,53,14,1
240,14,12,8,53,5,9.626014343274049,45,14,1
240,14,11,12,45,5,9.254528457140887,49,14,1
240,14,14,11,49,5,10.0,54,14,1
240,14,13,14,54,5,10.0,50,14,1
241,14,5,11,16,4,6.287074031580794,25,14,1
241,14,6,5,25,4,9.861344274308586,44,14,1
241,14,15,6,44,4,10.0,56,14,1
241,14,13,15,56,4,10.0,56,14,1
241,14,21,13,56,4,10.0,55,14,1
241,14,21,21,55,4,10.0,47,14,1
241,14,12,21,47,4,10.0,44,14,1
242,14,5,11,16,4,7.75216145769262,32,14,1
242,14,8,5,32,4,10.0,37,14,1
242,14,12,8,37,4,9.0472838385535,41,14,1
242,14,13,12,41,4,8.343403614140383,37,14,1
242,14,9,13,37,4,10.0,39,14,1
242,14,13,9,39,4,7.817462469961435,31,14,1
242,14,12,13,31,4,9.346787650518994,34,14,1
243,14,5,11,16,4,8.333906767489577,32,14,1
243,14,7,5,32,4,10.0,52,14,1
243,14,13,7,52,4,8.048407416464801,37,14,1
243,14,8,13,37,4,9.648906511347919,42,14,1
243,14,12,8,42,4,10.0,47,14,1
243,14,13,12,47,4,9.304871290178632,37,14,0
243,14,12,10,37,4,5.740522868138518,23,14,1
244,14,6,11,16,5,6.75210059041202,34,14,0
244,14,11,5,34,5,8.776566484471813,43,14,1
244,14,13,11,43,5,9.562223018406067,46,14,1
244,14,15,13,46,5,9.813880604520618,49,14,1
244,14,17,15,49,5,6.835683462178615,37,14,1
244,14,14,17,37,5,9.216084475288111,49,14,1
244,14,12,14,49,5,10.0,55,14,1
245,10,6,11,16,6,5.865387646423509,36,10,1
245,10,14,6,36,6,7.852873852070998,48,10,1
245,10,17,14,48,6,8.758295254731893,55,10,1
245,10,17,17,55,6,10.0,60,10,1
245,10,23,17,60,6,8.730480878814257,55,10,1
245,10,12,23,55,6,9.405191525327412,52,10,1
245,10,18,12,52,6,9.620645024655632,60,10,1
246,14,5,11,16,4,4.080992390768824,14,14,0
246,14,5,4,14,4,8.25269200258903,30,14,1
246,14,8,5,30,4,7.486513868764561,33,14,1
246,14,12,8,33,4,8.232598457425892,35,14,1
246,14,9,12,35,4,10.0,48,14,1
